name,target,norm_cs
BML-259,CDK2|CDK5,-1.28
nobiletin,ABCB1|TYR|MAP2K1,-1.28
argatroban,F2|CYP3A5,-1.22
saracatinib,SRC|ABL1|LCK|YES1,-1.29
nalbuphine,OPRK1|OPRM1|OPRD1,-1.28
arachidonamide,CNR1|CNR2,-1.28
racephedrine,,-1.28
meclofenamic-acid,PTGS1|PTGS2|ALOX5|CNR1|KCNQ2|KCNQ3,-1.23
MK-2206,AKT1|AKT2|AKT3,-1.28
olmesartan-medoxomil,AGTR1,-1.14
hydrocotarnine,,-1.28
dinaciclib,CDK1|CDK2|CDK9|CDK5|CCNT1,-1.23
PD-184352,MAP2K1|MAP2K2|MAP3K1|MAP3K2,-1.33
clopidogrel,P2RY12|CYP2B6|CYP2C19|CYP3A5,-1.28
milnacipran,SLC6A2|SLC6A4|GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D|GRIN3A|GRIN3B,-1.28
Ro-4987655,MAP2K1,-1.34
CGP-7930,GABBR1,-1.16
dicloxacillin,,-1.47
LCL-161,BIRC2|XIAP,-1.28
BRD-A18795974,,-1.16
GDC-0879,BRAF,-1.28
inositol,CDIPT|GBA,-1.23
etifenin,,-1.28
BX-912,PDPK1|AKT2|CDK2|CHEK1|GSK3B|KDR|PDK1,-1.28
benzylpenicillin,,-1.44
saclofen,GABBR1|GABBR2|KCTD12|KCTD16|KCTD8,-1.28
romidepsin,HDAC1|HDAC2|CYP2B6|CYP2C19|CYP3A5|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9,-1.22
ML-179,NR5A2,-1.28
JNJ-26481585,HDAC1|HDAC10|HDAC11|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9|MDM2,-1.28
sirolimus,MTOR|FKBP1A|CCR5|FGF2,-1.28
griseofulvin,KRT12,-1.28
dienestrol,ESR1,-1.28
BRD-A66861218,,-1.28
BD-1063,SIGMAR1,-1.28
quizartinib,FLT3|CSF1R|KIT|RET|PDGFRA|PDGFRB,-1.28
HG-5-113-01,,-1.28
SKF-77434,DRD1,-0.92
pimozide,DRD2|DRD3|HTR2A|CACNA1I|CALM1|DRD1|DRD4|DRD5|HRH1|HTR1A|KCNA10|KCNH2,-1.28
siguazodan,PDE3A,-1.16
hinokitiol,,-1.2
tranilast,IDO1|IFNG|IL10|IL2|IL4|SLC22A12|TGFB1|TNF|TRPV2|HPGDS|HRH1,-1.35
clofibrate,PPARA|LPL,-1.28
aloisine,CDK2,-1.3
QX-222,,-1.2
lisinopril,ACE|ACE2,-1.28
m-3M3FBS,PLCB2|PLCB3|PLCD1|PLCG1|PLCG2,-1.28
pinacidil,ABCC9|KCNJ8|ABCC8,-1.28
tenoxicam,PTGS2|PTGS1,-1.28
azasetron,HTR3A|HTR3B,-1.37
erteberel,ESR2|ESR1,-1.34
BRD-K54606188,,-1.28
BRD-K68552125,,-1.18
oxiconazole,,-1.28
triamterene,SCNN1A|SCNN1B|SCNN1G|SCNN1D,-1.04
sorbinil,AKR1B1,-1.28
WYE-125132,MTOR|PIK3CA,-1.1
atorvastatin,HMGCR|DPP4|CYP3A5|FASLG|AHR,-1.28
HMN-214,FLT3|KDR|KIT|FLT4|PDGFRB|CSF1R|FLT1|RET|FGFR1|PDGFRA,-1.28
biotin,ACACA|ACACB|HLCS|MCCC1|MCCC2|PC|PCCA|PCCB|SLC5A6,-1.11
amitriptyline,SLC6A2|SLC6A4|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|HRH1|HTR6|CYP2C19|CYP3A5|SCN4A|ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRB1|ADRB2|ADRB3|HRH2|HRH4|HTR1A|HTR1B|HTR1D|HTR2A|HTR2C|HTR7|KCNA1|KCND2|KCND3|KCNQ2|KCNQ3|NTRK1|NTRK2|OPRD1|OPRK1|OPRM1|SIGMAR1,-1.28
BRD-U01690642,,-1.28
brexpiprazole,DRD2|HTR1A|HTR2A|DRD3,-1.31
macitentan,EDNRA|EDNRB,-1.28
hydrocortisone,NR3C1,-1.08
rhapontin,,-1.21
pirenoxine,,-1.27
rucaparib,PARP1|PARP2,-1.28
erteberel,ESR2|ESR1,-1.15
bepotastine,HRH1,-1.28
saracatinib,SRC|ABL1|LCK|YES1,-1.25
methoprene-acid,RXRA,-1.28
mycophenolate-mofetil,IMPDH1|IMPDH2|HCAR2,-1.28
tioconazole,CYP51A1,-1.28
dapagliflozin,SLC5A2|SLC5A1,-1.3
bisbenzimide,TOP1,-1.22
lurasidone,DRD2|HTR2A|HTR7|HTR1A|ADRA2A|ADRA2C,-1.28
HC-toxin,,-1.44
LCL-161,BIRC2|XIAP,-1.28
YS-035,,-1.25
fraxidin,CA12,-1.28
BRD-K84924563,,-1.28
dequalinium,KCNN1|KCNN3,-1.28
cinobufagin,ATP1A1,-1.28
daunorubicin,TOP2A|TOP2B,-1.28
bosentan,EDNRB|EDNRA|ABCB1|CYP2C19|CYP3A4,-1.28
triflupromazine,DRD2|HTR2B|CHRNA7|CHRM1|CHRM2|DRD1,-1.25
methylstat,,-1.03
KW-2478,,-1.47
loperamide,OPRM1|OPRD1|CYP2B6|CYP2C8|NPR2|CACNA1A|CALM1|OPRK1|POMC,-1.29
trimethoprim,CYP2C8|SLC22A2|DHFR|TYMS,-1.29
cediranib,KDR|FLT1|FLT4|KIT|PDGFRB|CSF1R|FLT3|PDGFRA,-1.29
BRD-K95676198,,-1.2
sotrastaurin,PRKCA|PRKCB|PRKCQ|PRKCD|PRKCE|PRKCH,-1.29
W-12,,-1.29
cytochalasin-d,ACTA1,-1.29
clioquinol,OPRK1,-1.29
fumonisin-b1,CERS1,-1.29
quinidine,SCN5A|ABCB1|CYP2D6|KCNA5|KCNA7|KCNH1|KCNH2|KCNH5|KCNK1|KCNK6|SLC29A4,-1.29
AG-14361,PARP1,-1.29
pinocembrin,AR|SRD5A1|SRD5A2|CYP1B1,-1.29
NVP-BHG712,EPHB4,-1.38
MK-2206,AKT1|AKT2|AKT3,-1.03
lopinavir,,-1.09
ritonavir,CYP3A4|CYP1A2|CYP2B6|CYP2C19|CYP3A5|CYP3A7|CYP2C8|CYP2C9|CYP2D6|CYP2E1,-1.21
broxuridine,,-1.29
lysylphenylalanyl-tyrosine,,-1.3
SB-657510,UTS2R,-1.29
prednisolone-acetate,NR3C1,-0.98
CGP-60474,CDK1|CDK2,-1.27
BRD-K59670716,,-1.29
PF-3845,FAAH,-1.29
metoclopramide,DRD2|HTR4|HTR3A|CHRM1|HTR3B,-1.29
SB-221284,HTR2B|HTR2C|HTR2A,-1.29
etidronic-acid,PTPRS|FDPS|ATP6V1A,-1.35
SB-216763,GSK3B|CCNA2|CDK2|GSK3A,-1.29
FK-866,NAMPT|PARP1,-1.29
siramesine,PGRMC1|SIGMAR1|ADRA1A|ADRA1B|ADRA1D,-1.02
PH-797804,MAPK14|MAPK11,-1.29
tiludronate,ATP6V1A|MMP2|PTPN1,-1.29
SCH-23390,DRD1|DRD5|HTR2C|KCNJ4|KCNJ6,-1.38
meloxicam,PTGS2|PTGS1,-1.26
eugenitol,,-0.94
nitrocaramiphen,CHRM1,-1.29
suloctidil,,-1.29
decafluorobutane,,-1.29
altrenogest,PGR,-1.29
dihydrosamidin,,-1.26
STA-5326,IL12A|IL12B|IL12RB1|IL12RB2|IL23A,-1.29
JNJ-26481585,HDAC1|HDAC10|HDAC11|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9|MDM2,-1.29
pramipexole,DRD3|DRD2|ADRA2A|ADRA2B|ADRA2C|DRD1|DRD4|DRD5|HTR1A|HTR1B|HTR1D|HTR2A|HTR2B|HTR2C,-1.23
SB-221284,HTR2B|HTR2C|HTR2A,-1.23
nomifensine,SLC6A2|SLC6A3|DRD2|MAOA|MAOB|MPO,-1.24
quinethazone,SLC12A3|CA1|CA2|SLC12A1|SLC12A2,-1.29
NVP-BEZ235,,-1.29
enzastaurin,PRKCB|AKT1|GSK3B|PRKCA|PRKCD|PRKCG,-1.29
JZL-184,MGLL,-1.24
OM-137,,-1.35
tandutinib,FLT3|KIT|PDGFRA|PDGFRB|CSF1R|PDGFD,-1.36
SCH-442416,ADORA1|ADORA2A,-1.18
L-701324,GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D,-1.29
O-1918,,-1.17
LY-165163,HTR1A|HTR1D,-1.16
LY-341495,GRM2|GRM3,-1.16
physostigmine,ACHE|BCHE,-1.28
NVP-TAE684,ALK|INSR,-1.29
sirolimus,MTOR|FKBP1A|CCR5|FGF2,-1.36
molsidomine,GUCY1A3,-1.18
ENMD-2076,AURKA|FLT3|KDR|PDGFRA|SRC|CSF1R|EPHA1|FGFR1|FGFR2|FGFR3|FLT4|KIT|PTK2,-1.29
alfadolone-acetate,,-1.29
ICI-63197,,-1.29
LY-2183240,FAAH,-1.29
piperine,MAOA|MAOB|TRPV1,-1.44
apremilast,PDE4A|PDE4B|PDE4C|PDE4D|TNF|TNFRSF1A,-1.29
danegaptide,,-1.21
SB-202190,MAPK14|AKT1|ALOX5|CHEK1|GSK3B|LCK|MAPK1|MAPK11|MAPK12|MAPK8|PRKCA|ROCK1|RPS6KB1|SGK1,-1.29
tropisetron,HTR3A|GLRA1|GLRA2|GLRB|HTR4,-1.29
valdecoxib,PTGS2|CYP2C19|CA12,-1.29
midodrine,ADRA1A|ADRA1B|ADRA1D,-1.29
BRD-A77577770,,-1.29
tyrphostin-A9,,-1.29
torin-2,MTOR,-1.29
auraptene,MAOB,-1.29
ethylestrenol,AR,-1.29
apixaban,F10|CYP2C19|CYP2C8|CYP2J2,-1.25
lacosamide,SCN3A|SCN9A|SCN1A|SCN10A|CYP2C19|DPYSL2|SCN11A|SCN2A|SCN4A|SCN5A|SCN7A|SCN8A,-1.29
BCL2-inhibitor,,-1.31
BRD-K14441456,EGFR,-1.29
brimonidine,ADRA2A|ADRA2B|ADRA2C|AOX1,-1.09
BRD-K25690923,,-1.16
olaparib,PARP1|PARP2|PARP3,-1.29
diazoxide,KCNJ11|ATP1A1|CA1|CA2|KCNJ8|KCNMA1|SLC12A3,-1.29
lorazepam,GABRA1|GABRA2|GABRA3|GABRA5|GABRA4|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ|TSPO,-1.29
proxyfan,HRH3,-1.26
cobimetinib,,-1.29
alpha-estradiol,,-1.23
CYT-997,TUBB,-1.29
indirubin,CDK1|CDK5|CDK2|CDK4|GSK3B|GSK3A,-1.24
prostratin,,-1.29
BAS-09104376,,-1.29
PF-562271,PTK2|PTK2B,-1.29
guanfacine,ADRA2A|ADRA2B|CYP3A5|HCN1|HCN2|HCN3|HCN4|ADRA2C,-1.29
vorinostat,HDAC1|HDAC2|HDAC3|HDAC6|HDAC8|HDAC10|HDAC11|HDAC5|HDAC9,-1.29
MLN-8054,AURKA,-1.29
CAY-10577,,-1.29
nimodipine,CACNA1C|NR3C2|CACNA1D|CACNA1F|CACNA1S|AHR|CACNB1|CACNB2|CACNB3|CACNB4|CFTR,-1.35
BRD-K33211335,SIGMAR1|CYP3A5|GRIN1|CHRNA2|CHRNA3|CHRNA4|CHRNA7|CHRNB2|CHRNB4|CYBA|CYBB|GRIN3A|NCF1|NCF2|NCF4|OPRD1|OPRK1|OPRM1|PGRMC1|RAC1|RAC2|SLC6A2|SLC6A4,-1.31
rotenone,MT-ND1,-1.48
diphemanil,CHRM3,-1.09
propentofylline,ACHE|PDE1A,-1.29
meclofenamic-acid,PTGS1|PTGS2|ALOX5|CNR1|KCNQ2|KCNQ3,-1.29
ursolic-acid,HSD11B1|PTPN1|ACHE|CASP3|STS|PLA2G1B|PYGM,-1.18
IKK-16,IKBKB,-1.3
vicriviroc,CCR5,-1.29
clindamycin,,-1.31
L-citrulline,,-1.29
BU-239,,-1.37
fusaric-acid,DBH,-1.29
ganglioside,,-1.14
epirizole,PTGS1|PTGS2,-1.29
somatostatin,SSTR1|SSTR2|SSTR3|SSTR4|SSTR5|GH1|GHR|OPRD1|OPRM1,-1.05
cytochalasin-d,ACTA1,-1.3
BRD-K15318383,,-1.3
pritelivir,,-1.3
quizartinib,FLT3|CSF1R|KIT|RET|PDGFRA|PDGFRB,-1.3
RG-2833,HDAC1|HDAC3,-1.3
pivmecillinam,,-1.3
perindopril,ACE,-1.35
BRD-A04553218,HRH1|SLC6A2|SLC6A3|SLC6A4,-1.3
AG-1024,IGF1R|EGFR,-0.97
rotenone,MT-ND1,-1.3
rimexolone,NR3C1|SERPINA6,-1.3
gliclazide,ABCC8|KCNJ11|VEGFA,-1.3
BRD-K47000838,ACTB,-1.34
mosapride,HTR4|HTR3A,-1.3
PSB-36,ADORA1|ADORA2A|ADORA2B|ADORA3,-1.16
dinaciclib,CDK1|CDK2|CDK9|CDK5|CCNT1,-1.3
R-96544,HTR2A,-1.36
BRD-K01815685,AHR|IDO1,-1.13
remacemide,GRIN1,-1.3
withaferin-a,IKBKB|NAMPT,-1.3
fadrozole,CYP19A1|CYP11B1,-1.36
lobelanidine,OPRM1|SLC18A2,-1.3
AZ-10417808,CASP3,-1.05
estropipate,ESR1|ESR2,-1.3
nomegestrol-acetate,PGR,-1.11
BMS-299897,,-1.3
valproic-acid,HDAC1|SCN1A|SCN3A|ABAT|ALDH5A1|ACADSB|HDAC2|HDAC9|OGDH|SCN10A|SCN11A|SCN1B|SCN2A|SCN2B|SCN3B|SCN4A|SCN4B|SCN5A|SCN7A|SCN8A|SCN9A,-1.44
UNC-0321,EHMT2,-1.3
dexketoprofen,PTGS2|PTGS1,-1.01
EMF-BCA1-57,CASP3,-1.3
estropipate,ESR1|ESR2,-1.17
thioperamide,HRH3|HRH4,-1.11
febuxostat,XDH,-1.3
ZM-336372,BRAF|LCK|MAPK14|RAF1,-1.3
tenidap,ALOX5|KCNJ4|PTGS1,-1.14
merbarone,TOP2A,-1.3
cyclophosphamide,CYP2B6|CYP2C19|CYP3A5|BCL2|LGALS1|CYP2A6|CYP2C18|CYP2C8|CYP2C9|CYP2D6|CYP3A4|CYP3A7,-1.12
crizotinib,ALK|MET|CYP2B6|CYP3A5|MST1R|ROS1,-1.3
floxuridine,TYMS,-1.38
AS-605240,PIK3CG,-1.3
tretinoin,RARG|RORB|RARA|RARB|ALDH1A1|ALDH1A2|GPRC5A|NR0B1|NR2C2|PPARD|RARRES1|RORC|RXRB|RXRG,-1.3
pyrimethamine,DHFRP1|HEXA|STAT3|DHFR|SLC47A1,-1.3
mibampator,GRIA1,-1.45
mosapride,HTR4|HTR3A,-1.4
piribedil,DRD2|DRD3|ADRA2A|ADRA1A|ADRA2C|DRD4|HTR1A|HTR2B,-1.3
BRD-K08115555,TNF,-1.29
tacedinaline,HDAC1,-1.3
flumetasone,,-1.3
ON-01910,PLK1|CDK1|FLT1|FYN|PDGFRA|PLK2|SRC,-0.86
lofexidine,ADRA2A,-1.3
NBI-27914,CRHR1,-1.16
staurosporine,CDK2|GSK3B,-1.3
propentofylline,ACHE|PDE1A,-1.3
tipifarnib-P2,FNTA|FNTB,-1.22
cinobufagin,ATP1A1,-1.14
GP-2a,CNR2,-1.16
sulforaphane,NFE2L2,-1.3
fenofibrate,PPARA|APOA1|CYP2C19|CYP2C8|MMP25,-1.3
YM-155,BIRC5,-0.83
nutlin-3,MDM2|TP53,-1.3
T-0070907,PPARG,-1.4
MST-312,TERT,-1.01
ciclopirox,ATP1A1,-1.08
khellin,,-1.3
entinostat,HDAC1|HDAC2|HDAC3|HDAC9,-1.3
GW-9508,FFAR1|FFAR4,-1.3
BRD-K61195623,,-1.3
rucaparib,PARP1|PARP2,-1.14
GSK-0660,PPARD,-1.3
physostigmine,ACHE|BCHE,-1.05
ulipristal,PGR,-1.1
DMP-543,,-1.17
nafamostat,ASIC1|ASIC2|ASIC3|C1R|PRSS1|TPSAB1|TRPM7,-1.3
metatinib,KDR|MET|ABL1|BCR,-1.25
BRD-K26619122,GABRA1|GABRB2|GABRG2|GLRA1|GLRB,-1.3
peucedanin,,-1.3
guanethidine,SLC6A2,-1.3
mizolastine,HRH1,-1.18
T-0156,PDE5A,-1.38
entinostat,HDAC1|HDAC2|HDAC3|HDAC9,-1.46
pilaralisib,,-1.3
griseofulvin,KRT12,-1.3
capecitabine,TYMS|DPYD,-1.3
suprofen,PTGS1|PTGS2,-1.3
VU-0418947-2,,-1.3
ACDPP,GRM5,-1.3
VX-222,,-1.41
pazopanib,KDR|KIT|FLT1|FLT4|PDGFRB|PDGFRA|BRAF|CYP2B6|CYP2C8|CYP2E1|DDR2|CSF1R|FGF1|FGFR1|FGFR3|ITK|SH2B3,-1.3
indolophenanthridine,,-1.3
etomoxir,CPT1A|CPT1B,-1.3
DPI-201106,ADRB2,-1.3
pentobarbital,GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRB1|GABRB2|GABRB3|GABRD|GABRE|GABRG1|GABRG2|GABRG3|GABRP|GABRQ|CHRNA4|CHRNA7|GRIA2|GRIK2|GRIN1|GRIN2A|GRIN2B|GRIN2C|GRIN2D|GRIN3A|GRIN3B,-1.3
hesperetin,CYP1B1|DGAT1|MTTP|SOAT1|SOAT2,-1.3
AST-1306,EGFR|ERBB2|ERBB4,-1.3
aminopurvalanol-a,CDK2|CDK1|CDK5|CDK6,-1.3
ifenprodil,GRIN1|GRIN2B,-1.3
carfilzomib,PSMB1|PSMB10|PSMB2|PSMB5|PSMB8|PSMB9|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMA8|PSMB11|PSMB3|PSMB4|PSMB6|PSMB7,-1.34
UBP-302,,-1.37
RK-682,,-1.3
betahistine,HRH3|HRH1,-0.99
PI-103,PIK3CA|PIK3CG|MTOR|PIK3CB|PIK3CD|PRKDC,-1.31
ropivacaine,SCN9A|SCN10A,-1.31
dinaciclib,CDK1|CDK2|CDK9|CDK5|CCNT1,-1.31
BRD-K61737877,,-1.44
tacrolimus,FKBP1A|CYP3A5|CYP3A7,-1.31
FIT,OPRD1,-1.21
guanethidine,SLC6A2,-1.31
nikkomycin,,-1.31
BIBR-1532,TERT,-1.25
estriol,ESR1|ESR2,-1.31
AZD-5363,AKT1|AKT2|AKT3,-1.31
letrozole,CYP19A1,-1.31
OMDM-2,GPR119,-1.31
selamectin,,-1.31
colforsin-daproate,,-1.28
deguelin,AKT1,-1.12
KX-2391,SRC,-1.31
SC-19220,PTGER1,-1.31
diphemanil,CHRM3,-1.31
tirapazamine,,-1.31
metronidazole,CYP2C8|CYP2E1|CYP3A5|CYP3A7|CYP2C9|CYP3A4,-1.46
lamotrigine,SCN1A|SCN3A|SCN2A|SCN10A|SCN11A|SCN4A|SCN5A|SCN7A|SCN8A|SCN9A,-1.31
phenacetin,PTGS1,-1.31
gaboxadol,GABRD|GABRA1|GABRA2|GABRA3|GABRA4|GABRA5|GABRA6|GABRR1|GABRR2|GABRR3,-1.35
clopidogrel,P2RY12|CYP2B6|CYP2C19|CYP3A5,-1.31
celastrol,,-1.31
PIK-75,PIK3CA|PIK3CB|PIK3CD|PIK3CG|PRKDC,-1.31
NPI-2358,,-1.41
doxorubicin,TOP2A,-1.31
romidepsin,HDAC1|HDAC2|CYP2B6|CYP2C19|CYP3A5|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9,-1.18
tasquinimod,HDAC4|S100A9,-1.06
BRL-54443,HTR1E|HTR1F,-1.31
rottlerin,,-1.14
ICI-63197,,-1.31
BRD-A71657825,,-1.31
exifone,TYR,-1.45
estriol,ESR1|ESR2,-1.36
digoxin,ATP1A1|ABCB1|RORC|SLCO1B3,-1.31
dalfampridine,KCNA10|KCNA5|KCNB2|KCND1|KCNA1|KCNA2|KCNA3|KCNA4|KCNA6|KCNA7|KCNB1|KCNC1|KCNC2|KCNC3|KCND2|KCND3|KCNC4|KCNF1|KCNG1|KCNG2|KCNG3|KCNG4|KCNH1|KCNH2|KCNH3|KCNH4|KCNH5|KCNH6|KCNH7|KCNH8|KCNJ13|KCNJ5|KCNQ1|KCNQ2|KCNQ3|KCNQ4|KCNQ5|KCNS1|KCNS2|KCNS3|KCNV1|KCNV2,-1.31
salidroside,APP,-1.32
fexofenadine,HRH1,-1.31
rifampicin,NR1I2|ABCB1|CYP2B6|CYP2C19|CYP2C8|CYP3A4|CYP3A5|SLCO1A2|SLCO1B1|SLCO1B3,-1.31
azithromycin,MLNR,-1.27
ezetimibe,NPC1L1|ANPEP|SOAT1,-1.31
AG-879,KDR|ERBB2|NTRK1,-1.31
nortriptyline,KCNJ10|SLC6A2|SLC6A4|CYP2C19|PIK3CD|ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|ADRB3|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD2|HRH1|HTR1A|HTR2A|HTR2C|HTR6|PGRMC1|SIGMAR1,-1.31
KF-38789,SELP,-1.28
PF-562271,PTK2|PTK2B,-1.31
telbivudine,TK2,-1.23
nomegestrol-acetate,PGR,-1.31
MLN-0128,MTOR|PIK3CA|PIK3CD|PIK3CG,-1.31
SB-216763,GSK3B|CCNA2|CDK2|GSK3A,-1.31
lumicolchicine,,-1.31
lasalocid,,-1.24
MF-101,ESR2|XDH|CYP19A1,-1.32
fenofibrate,PPARA|APOA1|CYP2C19|CYP2C8|MMP25,-1.23
atorvastatin,HMGCR|DPP4|CYP3A5|FASLG|AHR,-1.31
oxybutynin,CHRM3|CHRM2|CHRM1|CHRM4,-1.31
FPL-55712,,-1.31
zonisamide,SCN1A|CA1|CA12|CA7|SCN11A|SCN2A|SCN3A|SCN4A|SCN5A|SCN9A|CA10|CA11|CA13|CA14|CA2|CA3|CA4|CA5A|CA5B|CA6|CA8|CA9|CACNA1G|CACNA1H|CACNA1I|MAOA|MAOB|SCN10A|SCN1B|SCN2B|SCN3B|SCN4B|SCN7A|SCN8A,-1.35
MK-212,HTR2C,-1.31
DUP-697,PTGS2,-1.31
AGN-192403,NISCH,-1.31
CYT-387,JAK1|JAK2|JAK3,-1.34
rottlerin,,-1.41
pimozide,DRD2|DRD3|HTR2A|CACNA1I|CALM1|DRD1|DRD4|DRD5|HRH1|HTR1A|KCNA10|KCNH2,-1.19
PF-03758309,PAK4,-1.34
BRD-K61195623,,-1.31
CH-223191,AHR,-1.37
BRD-K29133151,,-1.23
voapaxar,F2R,-1.32
inhibitor-BEC,ARG2|ARG1,-1.44
doramapimod,MAPK14|MAPK11|MAPK12|DDR2|MAPK13,-1.31
GW-405833,CNR2,-1.53
clozapine,DRD4|DRD2|DRD3|HTR2A|ADRA1A|ADRA1B|CHRM1|DRD1|HRH1|HRH4|HTR1A|HTR1B|HTR1D|HTR1E|HTR2C|HTR6|HTR7|CYP2C19|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CALY|CHRM2|CHRM3|CHRM4|CHRM5|DRD5|HTR1F|HTR2B|HTR3A|HTR5A,-1.31
10-DEBC,,-1.23
leucodin,,-1.31
cyclizine,HRH1|SULT1E1,-1.29
PD-123319,AGTR2,-1.29
citalopram,SLC6A4|SLC6A2,-1.31
GR-113808,HTR4,-1.31
talazoparib,PARP2|PARP1,-1.31
TAK-715,MAPK14|TNF,-1.31
GSK-J1,KDM6B|KDM6A|TNF,-1.54
quinoclamine,,-1.31
MDL-11939,HTR2A|HTR2B|HTR2C,-1.22
KBG,MME,-1.31
resminostat,HDAC1|HDAC2|HDAC3|HDAC6|HDAC8,-1.31
LY-2183240,FAAH,-1.11
palbociclib,CDK4|CDK6|CCND3,-1.32
homoveratrylamine,,-1.15
ponalrestat,AKR1B1,-1.07
GSK-2334470,PDPK1|AURKA|AURKB|PDK1,-1.32
fluticasone,NR3C1|PGR,-1.54
capsaicin,TRPV1|ENOX2|CFTR,-1.32
heliotrine,,-1.32
gefitinib,EGFR|CYP2C19,-1.32
ZK-164015,ESR1|ESR2,-1.32
nimodipine,CACNA1C|NR3C2|CACNA1D|CACNA1F|CACNA1S|AHR|CACNB1|CACNB2|CACNB3|CACNB4|CFTR,-1.25
RG-14620,EGFR,-1.32
gossypol,BCL2|BCL2L1|MCL1|BCL2L2|CTGF|EGF,-1.32
isamoltane,ADRB1|ADRB2|HTR1A|HTR1B,-1.32
AGI-5198,IDH1,-1.32
coumarin,CA1|CA12|CA14|CA2|CA4|CA6|CA9|CYP2A6,-1.34
ibutilide,KCNH2|CACNA1C|SCN5A|CACNA2D1|CACNB1|CACNG1|KCNH6|KCNH7|KCNJ11|KCNK1|KCNK6,-1.43
prima-1-met,,-1.32
butyrolactone,,-1.5
ergometrine,HTR2A,-1.32
bumetanide,SLC12A1|SLC12A2|CFTR|GPR35|SLC12A4|SLC12A5,-1.32
O-1918,,-1.32
GTP-14564,FLT3|CSF1R|KIT|PDGFRB,-1.24
BRD-K34685430,DRD1|HTR1E|HTR1F|HTR2A|HTR2B|HTR2C,-1.18
ZM-306416,FLT1|KDR|EGFR|FLT4,-1.32
C-1,PRKCA,-1.5
SR-27897,CCKAR,-1.32
KIN001-244,PDPK1,-1.32
XMD-1150,LRRK2,-1.32
carbamazepine,SCN1A|SCN3A|SCN5A|ABCB1|CYP1A2|CYP3A4|SCN10A|SCN11A|SCN2A|SCN4A|SCN7A|SCN8A|SCN9A,-1.32
avasimibe,ABCB1|SOAT1|CES1,-1.23
HTMT,HRH4,-1.32
phenolphthalein,UGT1A9,-1.33
pasireotide,SSTR1|SSTR2|SSTR3|SSTR5|GH1,-1.36
ercalcitriol,VDR,-1.32
bendamustine,,-1.3
linifanib,CSF1R|KDR|PDGFRB|FLT1|FLT3|FLT4|PDGFRA|CSF1|KIT|RET|TEK,-1.25
JQ-1-R,,-1.32
GR-113808,HTR4,-1.32
ingenol-mebutate,PRKCD|PRKCA|PRKCB|PRKCE|PRKCG,-1.32
cetraxate,GAST,-1.32
SAL-1,ADORA2B,-1.39
norfloxacin,TOP2A,-1.11
rhodomyrtoxin-b,SLCO1B3,-1.41
triciribine,AKT1|AKT2|AKT3,-1.32
GSK-256066,PDE4A|PDE4B|PDE4C|PDE4D,-1.25
terbutaline,ADRB2,-1.28
molsidomine,GUCY1A3,-1.32
pizotifen,HTR2A|HTR1A|HTR2C,-1.32
niacin,HCAR2|HCAR3|DGAT2|HCAR1|NNMT|QPRT,-1.26
bisbenzimide,TOP1,-1.32
GW-843682X,,-1.13
pregnenolone-succinate,,-1.24
cytosporone-b,NR4A1,-1.32
idarubicin,TOP2A,-1.39
finasteride,SRD5A2|SRD5A1|AR|AKR1D1,-1.46
picotamide,TBXA2R|TBXAS1,-1.32
bisphenol-a,PPARG|AR|ESR1|ESR2|ESRRG,-1.2
SC-12267,DHODH|IL17A|IFNG,-1.25
raclopride,DRD2|DRD3|HTR1A,-1.32
eplerenone,NR3C2|CYP3A5,-1.25
AZD-4547,FGF2|FGFR1|FGFR2|FGFR3|FGFR4|IGF1R|KDR,-1.28
cediranib,KDR|FLT1|FLT4|KIT|PDGFRB|CSF1R|FLT3|PDGFRA,-1.31
omecamtiv-mecarbil,,-1.32
prednisolone-hemisuccinate,NR3C1,-1.32
sodium-gualenate,,-1.32
mammea-a,,-1.32
metaxalone,,-1.32
orantinib,KDR|PDGFRB|FGFR1|AURKA|AURKB|PDGFRA|TBK1|EGFR|FGFR2,-1.46
acitretin,RARA|RXRG|RARB|RARG|RBP1|RXRA|RXRB|STAT3,-1.32
tivantinib,MET,-1.37
dibutyrylcyclic-gmp,,-1.32
triflupromazine,DRD2|HTR2B|CHRNA7|CHRM1|CHRM2|DRD1,-1.32
PKI-179,MTOR,-1.32
