Gene_symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,
ZNF254,20146,-0.033633461,6.47576155,-1.732168969,0.084170908,0.998806254,-4.512353252
LOC646626,14088,-0.101535106,7.584701034,-1.732139523,0.084176157,0.998806254,-4.512400189
TCTA,18061,-0.029244264,6.621448762,-1.732092348,0.084184567,0.998806254,-4.512475385
ZNF497,12914,0.098030231,7.657574802,1.731958066,0.08420851,0.998806254,-4.512689418
PCDHB8,26902,-0.040637147,6.707522885,-1.731882421,0.084222001,0.998806254,-4.512809982
PXMP2,22860,0.022835939,6.601927836,1.731841688,0.084229265,0.998806254,-4.5128749
LOC729254,1435,0.037061255,6.825630358,1.731815874,0.08423387,0.998806254,-4.51291604
NFKBIE,25319,0.030123244,6.461681517,1.731715868,0.084251709,0.998806254,-4.513075418
TMPRSS3,8005,0.14329667,7.419084741,1.731656473,0.084262306,0.998806254,-4.513170069
DNAJC25-GNG10,19801,-0.100816493,7.487196074,-1.731535664,0.084283862,0.998806254,-4.513362579
GABRA6,6841,-0.181570739,6.97625878,-1.731371135,0.084313228,0.998806254,-4.513624738
KHK,21124,0.025809596,6.482445919,1.731264011,0.084332352,0.998806254,-4.513795415
LANCL3,6110,0.038006643,7.008236032,1.730790071,0.084417002,0.998806254,-4.514550402
CCT5,7883,-0.067233769,6.864677158,-1.730540278,0.084461646,0.998806254,-4.514948241
BMS1P4-AGAP5,1036,-0.065813245,6.829816328,-1.730233916,0.084516426,0.998806254,-4.5154361
ZNF33A,16656,0.028216228,6.380180738,1.730113123,0.084538032,0.998806254,-4.51562843
PRORSD1P,20521,0.112061422,7.001332268,1.730068084,0.08454609,0.998806254,-4.51570014
LOC401357,1562,0.153858766,7.837646902,1.729775901,0.084598376,0.998806254,-4.516165296
CENPW,11492,-0.068082605,6.489702693,-1.729754541,0.0846022,0.998806254,-4.516199299
NOP2,13146,0.176870334,10.48555892,1.729667005,0.08461787,0.998806254,-4.51633864
ESPL1,14144,0.022998393,6.657338129,1.728925148,0.084750769,0.998806254,-4.517519261
TRIM41,3978,-0.144918823,7.887273021,-1.728654974,0.084799211,0.998806254,-4.517949104
SMIM4,18676,0.045003488,6.753368813,1.728426991,0.084840106,0.998806254,-4.518311769
SORD,16798,0.025574402,6.28747772,1.72827668,0.084867076,0.998806254,-4.518550851
AARS2,17293,-0.069147922,6.917379247,-1.728171918,0.084885879,0.998806254,-4.518717474
ZDHHC18,2175,0.025442199,6.280397355,1.728144181,0.084890857,0.998806254,-4.518761586
LOC105376486,27509,0.022087801,6.480857509,1.727629422,0.084983296,0.998806254,-4.519580139
TMEM88,3990,0.022796986,6.427705934,1.727608365,0.08498708,0.998806254,-4.519613619
NCAN,17235,-0.131478579,11.54367159,-1.727374491,0.085029107,0.998806254,-4.519985434
ITM2B,25589,0.083856946,7.177626859,1.727056512,0.085086274,0.998806254,-4.52049088
HYDIN,16381,0.126448188,7.813470443,1.726919505,0.085110916,0.998806254,-4.520708633
GAB2,13034,0.02316836,6.633786116,1.726565239,0.085174659,0.998806254,-4.52127161
LOC100130238,11695,0.52253203,9.323487206,1.72627488,0.085226933,0.998806254,-4.521732946
DAZ2,1254,0.067332351,6.781379036,1.725984014,0.085279324,0.998806254,-4.522195009
CXCL5,11472,-0.024052449,6.559296006,-1.725768532,0.085318153,0.998806254,-4.522537272
RSAD1,18239,0.022659253,6.393028344,1.725640035,0.085341315,0.998806254,-4.52274135
REPS2,12399,0.0609524,7.639055132,1.725582194,0.085351743,0.998806254,-4.522833207
LRP5L,6673,0.024273446,6.320612481,1.725326533,0.085397846,0.998806254,-4.523239191
BRCA1,1496,0.024245214,6.321689263,1.725240379,0.085413386,0.998806254,-4.523375987
UTY,26967,-0.096842665,7.66266292,-1.725143406,0.085430881,0.998806254,-4.523529954
LLGL2,12721,-0.092675184,9.78765791,-1.725049956,0.085447743,0.998806254,-4.52367832
ASCL4,26129,0.023449255,6.376744376,1.725032404,0.085450911,0.998806254,-4.523706185
FCHSD2,27474,-0.068641005,6.87388209,-1.725020762,0.085453012,0.998806254,-4.523724669
EVA1B,18032,-0.091338686,9.784286074,-1.724901056,0.085474617,0.998806254,-4.523914705
TIMM8B,24154,-0.12040161,8.309485569,-1.724619383,0.085525471,0.998806254,-4.524361818
DYRK2,19068,-0.023588584,6.560254396,-1.72455603,0.085536912,0.998806254,-4.524462371
SMYD3,12417,0.023679775,6.315467053,1.724206713,0.08560002,0.998806254,-4.525016738
OVCH2,10207,0.033525655,6.728537828,1.724184418,0.085604049,0.998806254,-4.525052117
ENPP5,26999,0.023288519,6.43297739,1.723850877,0.085664345,0.998806254,-4.525581337
PUS7L,24506,-0.101173515,8.154843304,-1.723623198,0.085705523,0.998806254,-4.525942532
COX7A2,28056,0.029184828,6.545023006,1.723521142,0.085723986,0.998806254,-4.526104421
NAGLU,178,0.032936171,6.701362308,1.72348243,0.085730991,0.998806254,-4.526165826
NMRAL1,776,-0.07113966,6.970639025,-1.723181202,0.085785509,0.998806254,-4.526643591
SLC10A4,14184,0.031850978,6.743936793,1.723154397,0.085790362,0.998806254,-4.526686102
KRT4,9395,-0.064593628,6.470170514,-1.722927978,0.085831361,0.998806254,-4.527045155
PPP1R1B,2256,0.04109934,7.014469936,1.722779203,0.085858309,0.998806254,-4.527281056
HLA-DMA,504,0.151440872,8.105664912,1.72240274,0.08592653,0.998806254,-4.527877895
RASSF4,25991,0.023738868,6.395324602,1.722135889,0.085974915,0.998806254,-4.528300879
ZNF382,9451,0.093037861,11.69018349,1.721979133,0.086003347,0.998806254,-4.528549323
KLK10,16564,0.040831447,6.649476407,1.72157905,0.08607595,0.998806254,-4.529183316
PAG1,6555,0.03749823,6.991575636,1.72128385,0.086129551,0.998806254,-4.529651014
C1QL3,22314,-0.026366522,6.440983652,-1.721248272,0.086136013,0.998806254,-4.529707375
TLDC2,12655,0.024219326,6.57448105,1.720936293,0.086192694,0.998806254,-4.53020156
BAMBI,27998,0.049031012,6.763488064,1.720830042,0.086212005,0.998806254,-4.530369846
SYNPO2,25805,0.033226456,6.553508605,1.720758157,0.086225072,0.998806254,-4.530483695
IL4I1,6448,-0.154313888,9.236285129,-1.720728958,0.08623038,0.998806254,-4.530529937
MUC5AC,24334,0.393522244,8.781017754,1.720525898,0.086267301,0.998806254,-4.530851507
S100A10,18896,-0.152616859,9.17371788,-1.720384637,0.086292994,0.998806254,-4.531075188
CRP,27878,-0.093953894,6.996380962,-1.720286341,0.086310875,0.998806254,-4.531230825
CHST2,8787,0.154709004,9.95096541,1.720045368,0.086354725,0.998806254,-4.531612332
HLF,1432,0.025009328,6.508142143,1.719976871,0.086367193,0.998806254,-4.531720767
LONP1,2569,-0.024130757,6.513928957,-1.719950215,0.086372045,0.998806254,-4.531762963
SLC2A13,19895,-0.149178136,9.018009488,-1.719513525,0.086451569,0.998806254,-4.532454159
RNU6-1209P,18480,-0.025853041,6.626673781,-1.719412852,0.08646991,0.998806254,-4.532613481
RNF125,15814,0.043283905,6.75051733,1.7193255,0.086485827,0.998806254,-4.532751713
NSMCE3,20939,0.038199044,6.871762236,1.719251024,0.0864994,0.998806254,-4.532869564
C12orf43,5673,0.061365642,6.36652359,1.718853209,0.086571928,0.998806254,-4.533498983
RN7SKP96,26,0.079200574,9.709062066,1.718643785,0.08661013,0.998806254,-4.533830275
CFAP58,13240,0.03959249,6.937401749,1.718607193,0.086616806,0.998806254,-4.533888157
INO80E,27521,-0.097353028,11.33880467,-1.71810759,0.086708,0.998806254,-4.534678311
ZNF574,28124,-0.022527712,6.405451161,-1.717834944,0.0867578,0.998806254,-4.535109423
GBA,17272,-0.215020189,7.845348985,-1.717780648,0.08676772,0.998806254,-4.535195269
FASTKD3,978,-0.092536328,7.227586907,-1.717609265,0.086799038,0.998806254,-4.535466219
TMEM53,4104,0.024299412,6.420758243,1.717551281,0.086809636,0.998806254,-4.535557883
C1GALT1,5821,-0.08458504,7.70461511,-1.71741712,0.086834162,0.998806254,-4.535769963
SPATA31E1,1324,-0.0264104,6.405840505,-1.717004137,0.086909693,0.998806254,-4.536422694
STYK1,22920,0.067594908,7.00123465,1.716975545,0.086914924,0.998806254,-4.536467879
PTGES3P1,14506,0.029841686,6.584269486,1.716970797,0.086915793,0.998806254,-4.536475382
S100A13,6631,0.179757466,11.95049879,1.716873049,0.086933679,0.998806254,-4.53662985
CNN2P4,20085,-0.05488088,6.566288589,-1.716818024,0.086943749,0.998806254,-4.5367168
CD163L1,19603,0.353336253,9.154215519,1.716613336,0.086981216,0.998806254,-4.537040225
ILKAP,24375,-0.108683559,7.08104043,-1.716568829,0.086989364,0.998806254,-4.537110544
SNX1,23940,-0.10085745,7.051572123,-1.716358626,0.087027858,0.998806254,-4.537442634
LAPTM4B,16255,0.041395743,6.773050284,1.716302619,0.087038116,0.998806254,-4.537531111
MOSPD3,19461,-0.12410153,9.408831373,-1.716243381,0.087048968,0.998806254,-4.537624688
CAPN7,842,0.364394034,11.04290738,1.716105135,0.087074297,0.998806254,-4.537843061
CLIP2,22666,-0.028594633,6.608340426,-1.715761866,0.087137214,0.998806254,-4.538385211
SLC44A5,3636,0.029892348,6.320778584,1.715410253,0.0872017,0.998806254,-4.538940428
PDF,15776,0.02512661,6.572264167,1.715046964,0.087268367,0.998806254,-4.539513967
NPAP1P7,1035,-0.191133211,7.875512505,-1.714906929,0.087294076,0.998806254,-4.539735015
RPL39P32,14955,-0.023884573,6.367177942,-1.714793294,0.087314943,0.998806254,-4.539914376
SLC4A3,24635,0.122230953,7.498468521,1.714719925,0.087328418,0.998806254,-4.540030175
PHF20L1,11604,-0.027851514,6.588171272,-1.714623525,0.087346125,0.998806254,-4.540182316
RNFT1P3,17100,-0.023641544,6.365979827,-1.714588725,0.087352518,0.998806254,-4.540237238
ZDHHC12,25946,-0.022686704,6.519380996,-1.714123665,0.087437988,0.998806254,-4.540971079
PIDD1,10320,0.15501225,7.053688736,1.714064313,0.087448901,0.998806254,-4.54106472
MS4A8,13282,0.025479151,6.281048057,1.713549317,0.087543638,0.998806254,-4.541877103
LCE1C,7063,-0.237065786,8.506798645,-1.713359482,0.08757858,0.998806254,-4.542176498
CRYBG1,23439,0.023694885,6.369961111,1.71330643,0.087588347,0.998806254,-4.542260163
NOXO1,13428,-0.116620069,9.051929371,-1.713306007,0.087588425,0.998806254,-4.54226083
RPSAP55,11340,0.23355923,12.32116132,1.713141129,0.087618785,0.998806254,-4.54252083
PRR15,20381,-0.056794648,6.774324161,-1.713018715,0.087641332,0.998806254,-4.542713853
LOC101928424,5969,0.023715787,6.318839362,1.712770983,0.087686975,0.998806254,-4.543104434
FNDC3CP,2415,-0.086202121,11.02480305,-1.712701182,0.087699838,0.998806254,-4.543214476
DAZ4,25888,0.023106162,6.555982798,1.712250241,0.08778298,0.998806254,-4.543925273
WFDC12,3809,-0.098474197,9.808330653,-1.712089543,0.087812624,0.998806254,-4.544178528
MIR3142HG,13692,-0.258625289,8.884444828,-1.711905952,0.087846501,0.998806254,-4.544467835
SLC41A1,27542,0.030744804,6.682256464,1.711729555,0.08787906,0.998806254,-4.544745777
ZNF540,12971,0.022866299,6.293886616,1.711714352,0.087881867,0.998806254,-4.544769729
TENM4,27740,-0.024280362,6.361737495,-1.711625859,0.087898205,0.998806254,-4.544909152
MASP1,23568,-0.263781531,13.04806731,-1.711266653,0.087964549,0.998806254,-4.545475018
RPL21P44,13834,0.120867361,6.522838677,1.71103168,0.08800797,0.998806254,-4.545845113
CELF3,15881,-0.027302391,6.423810409,-1.710907468,0.08803093,0.998806254,-4.546040734
NDUFS4,16322,0.121111925,6.5019904,1.710867438,0.08803833,0.998806254,-4.546103774
DSG3,18777,-0.092818399,9.328667299,-1.710793647,0.088051974,0.998806254,-4.546219978
GTF3C6,18455,0.12132742,6.492241573,1.710753176,0.088059457,0.998806254,-4.546283708
PPARGC1A,5511,0.116184814,6.630349409,1.710576213,0.088092185,0.998806254,-4.546562356
PTH2,26261,-0.096151107,6.691578779,-1.710393617,0.088125965,0.998806254,-4.546849846
AVP,6880,-0.061520989,6.769974435,-1.710283974,0.088146254,0.998806254,-4.547022459
CNOT6LP1,6699,-0.115560901,8.003028376,-1.710269345,0.088148961,0.998806254,-4.547045489
PRR12,24498,-0.099032404,6.728408847,-1.710200099,0.088161777,0.998806254,-4.547154498
LAX1,197,0.123204533,6.517723346,1.710138725,0.088173137,0.998806254,-4.547251112
PRRX1,11615,0.123349543,6.516141655,1.710080052,0.088183999,0.998806254,-4.547343469
DENND1A,20774,0.12336883,6.516131272,1.710072897,0.088185323,0.998806254,-4.547354732
LOC105379377,14936,0.123689661,6.506960529,1.709925576,0.0882126,0.998806254,-4.547586617
FLG,3224,0.123844409,6.51178539,1.709884062,0.088220288,0.998806254,-4.547651958
KLHL26,7757,0.211874535,8.935868568,1.709866061,0.088223621,0.998806254,-4.547680289
FAM9A,11491,-0.113082918,7.952486017,-1.709850263,0.088226547,0.998806254,-4.547705154
VASH1,5992,0.124167839,6.507559117,1.709752393,0.088244674,0.998806254,-4.547859185
TMEM87B,14562,0.124209786,6.498068414,1.709707438,0.088253001,0.998806254,-4.547929935
MASTL,8321,-0.116808254,12.10797137,-1.708930015,0.088397109,0.998806254,-4.549153132
SNRPE,20101,0.248439652,8.659768388,1.708848504,0.08841223,0.998806254,-4.54928135
HIP1,8929,-0.117546407,8.355887371,-1.708696017,0.088440522,0.998806254,-4.549521198
IL9R,15120,0.246759706,8.699105786,1.708665305,0.088446221,0.998806254,-4.549569503
FLNC,6089,0.12744778,6.512323679,1.708588276,0.088460517,0.998806254,-4.549690652
PSMB4,21072,-0.024454632,6.628621607,-1.70815398,0.08854115,0.998806254,-4.550373603
TRMT10A,24230,0.194457274,7.331049321,1.707977217,0.088573986,0.998806254,-4.550651522
AOPEP,10814,0.130449341,6.544172876,1.707626412,0.088639181,0.998806254,-4.551202997
NGRN,15306,0.230469677,7.294481832,1.706934263,0.088767927,0.998806254,-4.552290751
ADCY1,3902,0.21635727,11.92034879,1.706674237,0.088816333,0.998806254,-4.552699286
COG8,26533,-0.102723524,7.914354273,-1.706426345,0.088862501,0.998806254,-4.5530887
UNC93B1,28198,0.104572047,8.850917318,1.706381504,0.088870854,0.998806254,-4.553159135
TYW1B,5404,-0.140255259,9.067731413,-1.706172928,0.088909717,0.998806254,-4.553486735
CPNE8,22216,0.068403424,6.942316918,1.705404579,0.089052999,0.998806254,-4.554693206
KLF3,3942,-0.177350048,11.96210498,-1.705379209,0.089057733,0.998806254,-4.554733033
ANKZF1,23090,-0.181963212,11.04113129,-1.705337245,0.089065565,0.998806254,-4.554798909
LINC01257,4515,0.036663543,6.767346038,1.704992072,0.089130001,0.998806254,-4.555340711
ETFDH,2295,0.159399664,9.885772783,1.704908642,0.089145581,0.998806254,-4.555471649
ZDHHC11B,22888,0.238438746,7.165912194,1.704772193,0.089171067,0.998806254,-4.555685787
SNED1,268,0.20623264,10.40544895,1.704667209,0.08919068,0.998806254,-4.555850533
MBLAC2,6909,0.153228801,9.814932339,1.703967507,0.089321487,0.998806254,-4.556948283
ZNF564,27809,-0.106991462,11.56794698,-1.703943721,0.089325936,0.998806254,-4.556985593
CCDC185,8119,0.030045322,6.336837346,1.703568574,0.089396135,0.998806254,-4.557573964
ID1,15898,0.028130617,6.221173912,1.703135887,0.089477157,0.998806254,-4.558252422
CCR2,4975,-0.028173664,6.363671793,-1.702860166,0.089528817,0.998806254,-4.558684669
ABCC1,18280,-0.067453766,6.588713947,-1.702824009,0.089535594,0.998806254,-4.558741346
DEFB4A,17107,-0.039228638,6.348646702,-1.70279714,0.08954063,0.998806254,-4.558783465
SMAD6,15811,-0.02950925,6.650175097,-1.702745193,0.089550366,0.998806254,-4.558864891
RPL35P5,17359,0.076194086,7.008109042,1.702536065,0.089589573,0.998806254,-4.559192671
IRF2,16312,0.048729141,6.887864592,1.702239193,0.089645254,0.998806254,-4.559657911
AOC2,20557,-0.030174309,6.627833149,-1.702057629,0.089679322,0.998806254,-4.559942408
PIGZ,13307,0.061798647,7.12855207,1.701712395,0.089744128,0.998806254,-4.560483281
TRIM7,4381,-0.036564473,6.752461803,-1.701645873,0.08975662,0.998806254,-4.560587488
ADAMTSL1,9293,0.060132344,7.138109761,1.701569601,0.089770944,0.998806254,-4.560706962
COX7B2,20268,-0.032933986,6.719298598,-1.70123018,0.089834712,0.998806254,-4.56123858
RFLNB,6410,-0.03559871,6.408511806,-1.701172472,0.089845557,0.998806254,-4.561328955
SLC44A4,17621,-0.10729643,11.25061104,-1.700990934,0.089879682,0.998806254,-4.561613236
LINC00656,6838,0.15862544,10.49529554,1.700159615,0.090036081,0.998806254,-4.562914668
POLR3F,10230,0.156173498,10.50699276,1.700046266,0.090057423,0.998806254,-4.563092068
CHRNA9,22997,0.113283886,7.164197955,1.6997341,0.09011622,0.998806254,-4.563580572
BFAR,6988,0.04777243,6.592555822,1.699307303,0.090196659,0.998806254,-4.564248316
SH2D7,18876,0.072900677,7.158339441,1.699284134,0.090201027,0.998806254,-4.56428456
KCNA7,18842,-0.337314939,8.702056186,-1.69917408,0.090221779,0.998806254,-4.564456717
DHH,13685,0.050315801,6.368954727,1.699023982,0.090250088,0.998806254,-4.564691494
IFNA1,26509,-0.114317084,8.64896306,-1.698851219,0.090282681,0.998806254,-4.564961701
KRTAP21-1,6731,-0.121751898,8.720584868,-1.698628943,0.090324629,0.998806254,-4.565309306
C11orf65,14276,0.072966109,7.25032736,1.698038438,0.090436145,0.998806254,-4.566232546
CENPB,22032,0.076454455,7.182499029,1.697910473,0.090460325,0.998806254,-4.566432576
UMAD1,17015,-0.027263704,6.467556909,-1.697119496,0.090609906,0.998806254,-4.567668664
ANKRD13D,14083,0.395593295,7.492444058,1.696927798,0.090646189,0.998806254,-4.567968153
ARHGEF25,2484,0.043206868,6.949386162,1.696432051,0.090740071,0.998806254,-4.568742502
SKA2,26131,0.255345828,9.084268626,1.696372227,0.090751406,0.998806254,-4.568835931
ACADVL,1880,-0.022204578,6.552469003,-1.696312429,0.090762737,0.998806254,-4.568929315
EVX1,3604,-0.021977933,6.49721819,-1.696255181,0.090773585,0.998806254,-4.569018715
FAM177A1,8458,-0.416716314,9.156366655,-1.695967816,0.090828057,0.998806254,-4.569467427
SCD5,22468,0.025032255,6.735625083,1.695907295,0.090839533,0.998806254,-4.569561919
ZSCAN29,27973,0.029814751,6.266468555,1.695866057,0.090847353,0.998806254,-4.569626302
HAS2,25120,0.034250051,6.556372716,1.695526264,0.090911809,0.998806254,-4.570156751
SLC2A11,25749,0.026744889,6.274009799,1.695398812,0.090935995,0.998806254,-4.57035569
PSMB2,14627,0.132142602,7.105416369,1.695356856,0.090943958,0.998806254,-4.570421175
GSDMD,23907,0.141481611,8.967840783,1.695264597,0.09096147,0.998806254,-4.570565168
DAB2,309,-0.045876275,6.85836866,-1.695219152,0.090970097,0.998806254,-4.570636092
CLDND2,22192,-0.238421684,7.570356396,-1.695112031,0.090990435,0.998806254,-4.570803266
GABPA,4240,-0.187561781,11.36396241,-1.695056106,0.091001054,0.998806254,-4.57089054
IRGC,13124,-0.050717796,6.814524559,-1.695014639,0.091008929,0.998806254,-4.570955249
LOC107984813,17630,0.136135426,7.156490408,1.694955475,0.091020165,0.998806254,-4.571047572
EREG,8820,-0.025768801,6.738706395,-1.694646862,0.091078794,0.998806254,-4.571529095
PARK7,27913,-0.022797556,6.455839148,-1.694585853,0.091090388,0.998806254,-4.571624277
HES6,4463,0.168228009,6.553397886,1.694240694,0.091156004,0.998806254,-4.572162702
KANK1,22378,0.060318772,6.864249435,1.69401243,0.091199418,0.998806254,-4.572518719
CT55,24602,-0.100740165,13.64567913,-1.693394476,0.091317032,0.998806254,-4.573482292
DNAJB12,23452,0.105607654,7.741200313,1.693065776,0.091379643,0.998806254,-4.573994691
PRR20A,10329,-0.168261048,9.101843158,-1.692557767,0.091476477,0.998806254,-4.574786416
TRPV3,8655,0.084544911,7.400456668,1.691970869,0.091588452,0.998806254,-4.575700798
ANKRD30B,14675,-0.027335915,6.376985168,-1.691412128,0.091695157,0.998806254,-4.576571024
ELL2P1,11044,-0.166027005,8.861722871,-1.691399943,0.091697485,0.998806254,-4.576589998
C3orf35,8669,0.032766154,6.744502439,1.690971395,0.091779397,0.998806254,-4.577257255
LRAT,5247,0.128298062,9.410498793,1.690943766,0.09178468,0.998806254,-4.577300267
YY1,4970,-0.023434221,6.460216625,-1.690899169,0.091793208,0.998806254,-4.577369696
IQCB1,16042,-0.101402286,11.36090765,-1.690751963,0.091821361,0.998806254,-4.577598851
GOLGA7,7088,0.03400446,6.901695578,1.690696189,0.09183203,0.998806254,-4.577685668
CYTIP,22382,-0.164602086,8.654573795,-1.690306843,0.091906534,0.998806254,-4.578291647
CHRAC1,17298,0.130585931,7.599666178,1.690163186,0.091934036,0.998806254,-4.578515199
PHLDB2,8246,0.129004372,7.557145093,1.690105629,0.091945057,0.998806254,-4.578604762
TMEM38B,18895,0.034078205,6.931349952,1.690057854,0.091954205,0.998806254,-4.5786791
MYO15B,2191,0.135863952,8.693553653,1.689709577,0.09202092,0.998806254,-4.579220964
FRMD5,12450,0.02269138,6.372609388,1.689385515,0.092083031,0.998806254,-4.579725054
ZDHHC9,19701,0.024332575,6.263150088,1.688888648,0.092178328,0.998806254,-4.580497765
LOC101929819,4708,0.024215977,6.657320531,1.68880997,0.092193426,0.998806254,-4.580620101
HECA,7914,0.141008302,9.933869715,1.688520841,0.092248923,0.998806254,-4.581069622
OR6K2,26161,-0.15527182,11.51426033,-1.688383608,0.092275275,0.998806254,-4.581282958
NUDT17,15576,-0.022725442,6.40451047,-1.688351923,0.092281359,0.998806254,-4.581332211
NUDCD2,22763,-0.138193561,8.044442635,-1.688093059,0.092331085,0.998806254,-4.581734573
MSH2,16759,-0.042538801,6.518531443,-1.687839139,0.092379882,0.998806254,-4.582129192
APOBEC3F,12834,-0.170908285,7.263310301,-1.687652255,0.092415809,0.998806254,-4.582419592
AKAIN1,21919,0.075505119,9.715712253,1.68764758,0.092416708,0.998806254,-4.582426857
CRYBG2,14467,-0.022642417,6.360553432,-1.687516954,0.092441827,0.998806254,-4.582629817
PRTG,10914,-0.161837271,7.206468794,-1.68743545,0.092457503,0.998806254,-4.582756449
TAF9B,26565,0.032757228,6.661484401,1.687235927,0.092495887,0.998806254,-4.583066415
HSPA4L,15895,-0.079298914,8.185642836,-1.687226303,0.092497738,0.998806254,-4.583081365
CROCC,22331,0.081438294,7.937874391,1.687170387,0.092508498,0.998806254,-4.583168225
AASDH,6806,-0.108310983,9.436590837,-1.687015353,0.092538335,0.998806254,-4.583409043
SSB,8293,-0.083419161,6.658091826,-1.686544086,0.092629081,0.998806254,-4.584140937
IKZF2,13098,0.106760322,8.605832156,1.686495756,0.092638391,0.998806254,-4.584215984
PRSS58,7344,-0.108432666,6.629460596,-1.686134455,0.092708016,0.998806254,-4.584776945
FCF1P4,7465,0.02988504,6.683701053,1.685809156,0.09277074,0.998806254,-4.585281909
CGB2,2407,0.048259944,6.881116201,1.685797682,0.092772953,0.998806254,-4.585299718
HNRNPA3P3,16170,0.334061762,7.320048226,1.68579538,0.092773397,0.998806254,-4.58530329
TSPYL4,24548,0.032421724,6.84800177,1.685791389,0.092774166,0.998806254,-4.585309485
GON7,23688,-0.121268361,8.942709083,-1.685733663,0.092785301,0.998806254,-4.585399082
MBD3,2535,-0.147698872,6.700577855,-1.685718694,0.092788188,0.998806254,-4.585422316
LINC00158,5301,-0.147719574,6.675156137,-1.685650072,0.092801426,0.998806254,-4.58552882
KCNN2,538,-0.143751813,6.648628125,-1.685475251,0.092835158,0.998806254,-4.585800131
YTHDF2,11088,0.186228989,9.4865978,1.685392779,0.092851075,0.998806254,-4.585928114
MRPL4,25110,-0.02768728,6.467735394,-1.685232853,0.092881945,0.998806254,-4.586176272
USP25,26260,0.020667754,6.4858254,1.685201996,0.092887903,0.998806254,-4.58622415
HOXA6,21777,0.026549433,6.254400361,1.685007148,0.092925527,0.998806254,-4.586526461
ACVR2B,23777,-0.093779566,10.92572904,-1.684748368,0.092975516,0.998806254,-4.58692791
HINT3,20580,-0.026473362,6.802215223,-1.684693931,0.092986035,0.998806254,-4.587012352
ADCY1,3957,-0.026840177,6.361502374,-1.684657111,0.09299315,0.998806254,-4.587069464
MCF2L2,26838,-0.331700151,7.495429473,-1.684071436,0.093106383,0.998806254,-4.58797776
PAFAH2,23447,-0.087121653,7.776729906,-1.684069055,0.093106844,0.998806254,-4.587981451
LYST,13344,-0.023834103,6.412681259,-1.683758433,0.093166944,0.998806254,-4.588463053
GIPC2,13163,0.030710533,6.613977704,1.683454151,0.093225848,0.998806254,-4.588934741
NKAPL,3265,-0.075686463,11.04477696,-1.683122573,0.09329007,0.998806254,-4.589448647
APOL4,12064,0.024749311,6.244019221,1.682332821,0.093443178,0.998806254,-4.590672267
ISL2,25819,0.023605817,6.266910608,1.682187954,0.093471286,0.998806254,-4.590896659
DTHD1,318,-0.277584014,7.331144364,-1.68204043,0.093499915,0.998806254,-4.591125145
LINC01770,13707,-0.118762842,8.903562312,-1.682002028,0.093507369,0.998806254,-4.591184621
ELK4,11739,0.028838576,6.490080307,1.681840659,0.093538695,0.998806254,-4.591434523
SPOPL,21117,-0.081262315,6.877033452,-1.681696104,0.093566765,0.998806254,-4.591658368
BCL7C,17938,-0.121145566,8.292011635,-1.681684859,0.093568949,0.998806254,-4.59167578
LRRC43,24731,0.02484268,6.422256466,1.681229799,0.093657358,0.998806254,-4.592380315
NUDT21,21263,-0.147659757,8.239930715,-1.681205491,0.093662083,0.998806254,-4.592417944
LRRC19,10500,0.02419052,6.334140196,1.681078366,0.093686794,0.998806254,-4.592614725
MCL1,24418,-0.140609155,6.788040686,-1.68089075,0.093723273,0.998806254,-4.592905116
SLC13A3,24241,-0.198664422,6.688760943,-1.679458907,0.09400205,0.998806254,-4.595120269
FAM25E,186,0.058598923,6.570036735,1.679445774,0.09400461,0.998806254,-4.595140579
TMX2,1012,-0.024415377,6.355374815,-1.679416435,0.094010329,0.998806254,-4.595185948
TAPT1,9300,-0.039168691,6.43765953,-1.679353439,0.094022611,0.998806254,-4.595283362
PLIN3,26481,-0.134065895,11.25196169,-1.679308866,0.094031301,0.998806254,-4.595352285
N4BP3,23070,0.072290638,7.640129185,1.678993471,0.094092813,0.998806254,-4.595839929
RPS26P10,5074,-0.064069558,6.802134095,-1.678868676,0.094117161,0.998806254,-4.596032855
LANCL3,26337,-0.104934037,10.26859095,-1.678618642,0.094165959,0.998806254,-4.59641935
CTCFL,1609,0.022603887,6.533098382,1.678591436,0.094171269,0.998806254,-4.596461401
CDON,20543,0.033641068,6.567765142,1.67856511,0.094176409,0.998806254,-4.59650209
BNIP3L,27905,0.084227231,10.36862494,1.6785163,0.094185938,0.998806254,-4.596577531
AGPAT3,8316,0.03382437,6.575323828,1.678485003,0.094192048,0.998806254,-4.596625901
ATP6V0A2,1174,0.182886628,10.05368613,1.678411219,0.094206456,0.998806254,-4.596739936
RAD51AP1P1,11517,-0.038041352,6.470133825,-1.678275284,0.094233003,0.998806254,-4.59695001
FAM133B,9081,-0.02498088,6.48989855,-1.678022871,0.094282314,0.998806254,-4.597340047
MALL,837,-0.024652917,6.490202898,-1.677801089,0.094325658,0.998806254,-4.597682705
MEAK7,648,0.119042049,9.466008285,1.677379403,0.094408114,0.998806254,-4.598334094
N4BP2L1,8393,-0.205854646,7.296021589,-1.676777105,0.094525988,0.998806254,-4.599264202
ABHD1,25507,0.289005067,7.964708254,1.676672376,0.094546496,0.998806254,-4.599425897
ZNF43,26730,0.023129414,6.317052579,1.675082524,0.094858266,0.998806254,-4.601879323
OR2T5,10802,0.02648812,6.464672399,1.674847171,0.094904488,0.998806254,-4.60224232
